hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1260106199,Aau Gote Love Story,"Shreya and Omm fall head over heels in love with each other. Problems arise when Shreya’s mother opposes the relationship, but the duo dares to battle all odds.",Drama,2021,U/A 13+,115,not present,not present,movie
1260089542,Bheemla Nayak,"An upright cop goes toe to toe with an ex-havildar over a petty case. As the quarrel between these egoistic men gets intense, how far will they go to win?",Action,2022,U/A 16+,143,not present,not present,movie
1000019459,Nautanki Saala!,A theatre artist saves a depressed man from committing suicide. He also tries to reunite him with his ex-girlfriend but ends up falling for her.,Romance,2013,U/A 13+,115,not present,not present,movie
1770002623,Ranakshetra,"A corrupt minister's son peddles drugs on campus. When Santu protests, he ends up paying for it with his life. Can his brother Raja avenge his murder?",Thriller,1988,U/A 13+,140,not present,not present,movie
1260026998,Marvel's Iron Man & Captain America: Heroes United,"Iron Man and Captain America battle to keep the Red Skull and his triggerman, Taskmaster, from unleashing an army of Hydra Brutes on the world.",Animation,2014,U/A 13+,70,not present,not present,movie
1260038558,Kathakaar,"After getting fired from his job, an old theatre projectionist finds himself lost. However, a new path unfolds for him when he consoles a crying child by narrating a story.",Drama,2015,U/A 7+,10,not present,not present,movie
1260024423,Ready or Not,"Grace, a young bride, whose eccentric new in-laws force her to take part in a terrifying game.",Horror,2019,A,95,not present,not present,movie
1000224211,Varathan,Moving back to their ancestral home in Kerala from Dubai was not an easy choice for Abin and Priya. But they may have got more than what they bargained for.,Thriller,2018,U/A 16+,123,not present,not present,movie
1000083490,Tamashegaagi,"Though happily married, Mohan and Rajesh are womanisers. To teach them a lesson, their wives decide to play the 'game' of love, but not with them.",Comedy,2007,U/A 16+,145,not present,not present,movie
1000057225,The Dirty Picture,"An overnight sensation, Reshma earns success, fame and a name - Silk. However, what starts as a dream soon turns into a nightmare.",Biopic,2011,U/A 13+,129,not present,not present,movie
1000034560,Dada Saheb,"When Abubacker, an ex-army man and son of freedom fighter Dada Sahib, tries to stop terrorist activities, he gets wrongfully accused of espionage.",Action,2008,U/A 16+,144,not present,not present,movie
1000066477,Manasu Matavinadhu,"A hockey match will decide the fate of Venu and Amit, who are fighting to win over the same girl, Anu. Who will manage to woo her successfully?",Romance,2005,U/A 13+,154,not present,not present,movie
1260060318,Unicorn,"Apala uses her family heirloom as a way to escape her overbearing marriage. Stuck in a world of fantasies, will she find her magic?",Drama,2021,U/A 13+,58,not present,not present,movie
1260022814,Naalavathu Singam,"Notorious for carrying out illegal activities in lieu of a local politician, a corrupt cop gets a taste of his own medicine when a dear one becomes a victim.",Action,2015,U/A 13+,130,not present,not present,movie
1000096348,Dronacharya,"Surendra, in a drunken state, purchases Gadwal Mansion, which is believed to be haunted by the ghost of Savithri. There's also a conspiracy brewing somewhere.",Drama,2011,U/A 13+,143,not present,not present,movie
1260013115,Women Of Impact - Changing The World,"In this special saluting women empowerment, meet the women who helped in making the world a better place.",Documentary,2019,U/A 7+,43,not present,not present,movie
1770003648,Love Express,"Love Express is a Bengali romantic comedy, starring Dev, Nusrat Jahan, Victor Banerjee, directed by Rajiv Kumar Biswas. Laal, who has a strict father is about to be disowned by him when he commits his 100th mistake. He misses his train and meets Nilasha, who accompanies him in this adventurous journey. Watch the full movie, Love Express, online only on Hotstar.",Comedy,2016,U,141,not present,not present,movie
1260018204,G-Force,"Armed with the latest high-tech spy equipment, the government-trained guinea pigs discover that the fate of the world is in their paws.",Animation,2009,U/A 7+,88,not present,not present,movie
1610015274,Silent Ties,The sacred bond of Raksha Bandhan and gender issues are sensitively portrayed in this film. Unconditional love and acceptance are the best gifts a sister can give her brother.,Drama,2019,U/A 13+,9,not present,not present,movie
1000110165,Dominic Presentation,"Jancy is the only female member in a six-piece band. Two musicians try to win her over. However, they discover some alarming secrets when she goes missing.",Drama,1996,U/A 13+,93,not present,not present,movie
1000074092,Meaghamann,An undercover agent is assigned to expose a drug racket and make a wanted drug lord come out of hiding. Will he succeed?,Action,2014,U/A 16+,130,not present,not present,movie
1000160575,Sethubandhanam,"Sethubandhanam is a Malayalam drama starring Prem Nazir, Sukumari, Jayabharathi and Adoor Bhasi. The film is an adaptation of The Parent Trap. Watch the full film, online only on Hotstar.",Romance,1974,U,148,not present,not present,movie
1260053878,Vetriveeran,"Sidharth falls in love with Sitara, an aspiring national athlete. Much to his shock, he finds out that her father wants her to marry someone from his dark past.",Action,2017,U/A 13+,150,not present,not present,movie
1260089423,Nightmare Alley,"When charismatic Stanton Carlisle endears himself to clairvoyant Zeena at a travelling carnival, he crafts what seems to be a golden ticket to success.",Crime,2021,A,150,not present,not present,movie
1000106322,Abba Ha Hudugi,Sharmishtha is a beautiful but arrogant girl who hates men. Sarvottam falls in love with her and decides to teach her some basic values in life.,Drama,1959,U/A 7+,137,not present,not present,movie
1000034568,Sanmanassullavarkku Samadhanam,"To pay off his mounting debts, Gopalakrishnan decides to sell his property. However, his tenants refuse to leave the premises.",Comedy,1986,U,132,not present,not present,movie
1000110517,Karakanakadal,Thoma is a villager who wishes to get his daughter married into a wealthy family. Will he be able to fulfil his dream?,Drama,1971,U,141,not present,not present,movie
1260027512,Tinker Bell And The Lost Treasure,Tinker Bell journey far North of Never Land to patch things up with her friend Terence and restore a Pixie Dust Tree,Animation,2009,U,80,not present,not present,movie
1000036309,Agnidevan,"Appu and Aniyankuttan fail to see eye to eye when it comes to running the family-owned newspaper business, which causes a rift in the family.",Family,1995,U/A 7+,137,not present,not present,movie
1260018359,Sister Act 2: Back In The Habit,Singer Deloris Van Cartier goes undercover as the school's new music teacher as she tries to convert her class into a hip-hop gospel choir from heaven.,Comedy,1993,U/A 7+,107,not present,not present,movie
1770003005,Dev,"Dev, a cop, has a very strict view on terrorism, when Farhan, an unruly Muslim youth, changes his perception. This earns the resentment of Dev's former partner.",Drama,2004,A,164,not present,not present,movie
1770004451,Kabaddi Khel India Ka,"From local playgrounds to international arenas, watch the inspiring revival of India's original sport - kabaddi.",Documentary,2016,U,41,not present,not present,movie
1000107595,Ellarum Chollanu,"Ramachandran returns from Dubai and pretends to be a rich man. A victim of visa fraud, he tries to change his life by reopening a mill.",Comedy,1992,U/A 13+,125,not present,not present,movie
1000055945,Ayyaare,"A security guard turns into a godman to earn money for his daughter's treatment. Meanwhile, a mechanic falls for a rich girl. How will their lives intersect?",Comedy,2012,U/A 13+,129,not present,not present,movie
1260017867,Unbreakable,"After surviving a fatal train accident, David meets Elijah Price, who claims that he is blessed with superhuman abilities.",Mystery,2000,U/A 13+,106,not present,not present,movie
1260023072,Bears,The movie showcases a year in the life of two mother bears as they impart life lessons to their impressionable young cubs.,Documentary,2014,U,77,not present,not present,movie
1000108942,Excuse Me Ithu Collegila,"Two friends decide to make it big in the city. After losing their jobs, they decide to venture into the real estate business. But a girl changes their lives.",Comedy,1996,U/A 7+,140,not present,not present,movie
1000066476,Kutumba Gowravam,Satyam is a jobless person who loves his brothers. The story revolves around his struggles to protect the bond he shares with his brothers.,Family,1984,U/A 13+,150,not present,not present,movie
1000066475,Karpoora Deepam,"After Manasa's marriage is called off, she befriends Mohan, who is a widower. The two get intimate, and she ends up pregnant. Will they get married?",Drama,1985,U/A 13+,127,not present,not present,movie
1770002654,Deva,"Deva is a Bengali drama, starring Prosenjit Chatterjee, Arpita Pal and Victor Banerjee, directed by Sujit Guha. Devdas and Parvati are childhood friends, despite the differences in their social status. When they grow up, Devdas falls in love with Parvati. But will society and its norms let them unite? Watch the full movie, Deva, online, only on Hotstar.",Drama,2002,U,152,not present,not present,movie
1000036277,Thudarkadha,Vishnu is assigned to teach music to a princess. Things take a turn for the worse when they fall in love and the royal family opposes them.,Romance,1991,U/A 13+,141,not present,not present,movie
1000214941,13B,Manohar and his family move into a new apartment on the 13th floor. Soon they experience supernatural incidents when a spirit tries to communicate via TV.,Horror,2009,A,138,not present,not present,movie
1610015211,Ranjh,"Two strangers meet during a communal unrest between Hindus and Muslims. Would they be able to trust each other, not knowing what religion they belong to?",Thriller,2017,U/A 16+,11,not present,not present,movie
